Viability,Smiles
93.19,Oc1c(cc(cc2)F)c2nc(CNCC2(CCCCC2)N2CCOCC2)c1
99.61,O=C(c1c2OCCOc2cs1)NCC1(CCOCC1)c1cc(F)ccc1
0.0,COc(cc1)cc(OC)c1NC(CCC(CC1)CCN1C([C@H]1NCCC1)=O)=O
86.64,CC(c1nocc1)N(C)C(c1cc(-c2ccco2)ccc1)=O
6.45,Cc1nn2c(N(CCCN3)CC3=O)cc(-c3ccccc3)nc2c1
60.18,CC(NC(CCC1)CN1C(NCCC(c1ccccc1)c1ccccc1)=O)=O
78.62,Cc1noc(C)c1C(CCC1)N1C(NCc1nc(cc(C)c(C)c2)c2[nH]1)=O
102.71,COc1cccc(N(CC(C2)NC(COc(ccc(F)c3)c3F)=O)C2=O)c1
96.92,COc1nccc(C(N(CCOC2)CC2O)=O)c1
88.38,Cc1cc(C)nn1CCC(N(CC1)CCC1c1nccn1CCN(C)C)=O
87.66,O=C(c(cc1)ccc1-c1n[nH]cc1)NCCN(CCC1)CC1c1ccccc1
120.1,Cc1nn(C)cc1C(N(CCC1)CC1c1nc(cccc2)c2[nH]1)=O
97.53,CN(CC(CO)O)C(c(cc1)ccc1-c(cc1)ncc1O)=O
98.18,CCCn1ncc(C(NCc2cscc2)=O)c1C
106.79,Cc(cc1)cc2c1[nH]nc2C(N1C[C@H](CO)[C@H](CN(C)CCN(C)C)C1)=O
95.3,CC(Cc1ncccc1C)NC(c1ccc(CCC(C)(C)O)cc1)=O
89.2,CCc1nccn1CCNC(C(CC1=O)CN1c(cc1)cc(Cl)c1OC)=O
98.36,Oc1ccc(CNC(c(cc2)ccc2-c2n[nH]cc2)=O)cc1
112.53,CN(Cc1nccn1C)C(C(CC1)CN(Cc(cc2)ccc2Cl)C1=O)=O
82.97,COc1cc(-c(cc2)ccc2C(NCCC2COCC2)=O)cnc1
130.58,Cn1nccc1CCNC(CC1)CCN1c1ncccn1
91.74,Cc(cc1)cn2c1nc(C(NCc1noc(C3OCCC3)n1)=O)c2
83.24,CCN(CCn1nccc1)C(c1cc(CC(C)CC2)c2s1)=O
106.71,Cc1c(CC(NCc2nn(CCN(C3)S(C)(=O)=O)c3c2)=O)sc(C)n1
93.96,Cc1nc(SC)nc(N(CC[C@@H]2NC(c3ncccc3)=O)C[C@@H]2O)c1
109.05,COc(cccc1)c1OC1(CCN(Cc2ncccc2)CC1)C(O)=O
113.26,Cc1cc(C)nn1Cc(cc1)ccc1C(NCc1c(C)nc(C)s1)=O
107.55,CCCn1ncc(CNCc2cc(O)c(cc(cc3)F)c3n2)c1
99.8,CN(Cc1cccc(SC)c1)C(c1cn(CCN)nn1)=O
82.53,Cc(ccc(C(NCCCn1nncc1)=O)c1)c1N(CCN1)C1=O
87.8,Cn1ncc(C([C@H](C2)C[C@H]2O)NC(c2cc(-c(cccc3)c3F)n[nH]2)=O)c1
94.32,COc1cccc(C2)c1OCC2C(N(CC1)CCC1c1ccncc1)=O
91.49,CC(N1CCC(N(CCCC2)CC2N)=O)=CC=CC1=O
91.59,CN(C)[C@@H](CCCC1)CN1C(c(cc(c(OC)c1)OC)c1OC)=O
78.6,COc1cccc(C(CCC2)N2C(c(cccc2)c2-c2ncc[nH]2)=O)c1
97.59,OCC(C1)COCCN1c1nc(-c2ccccc2)no1
96.92,Cc1cc(C)nn1-c(cc1)ccc1-c1nc(C2COCC2)no1
68.32,OC(Cn1nc(C2CN(C/C=C/c3ccccc3)CCC2)cc1)=O
119.61,CC(C)c1nn(C)c(C(N(CCC2)C2C(F)(F)F)=O)c1
83.6,COc(ccnc1CN2N=CC(N3CCC(CN)CC3)=CC2=O)c1OC
95.87,CCC(Cn1nc(Cc(cccc2)c2OC)nc1C(C)C)O
89.63,CN(CC1)CCN1[C@@H](CC1)[C@H](CCCO)CN1C(c1c(cccc2)n2nc1)=O
105.25,CCCc1cc(C(N(CCC2)C2c2nc(cccc3)c3s2)=O)no1
113.49,O=C(C1CC1)N(CC1)CCC1C(N(CCC1)C1c1cnccc1)=O
67.17,O=C(c1c(CCCC2)c2cs1)NCCCc1ccncc1
83.7,CN(CC1OCCOC1)Cc(cccc1)c1C(O)=O
73.23,Cc1c(CN(CCN2)C(CC(N(C)Cc3cscc3)=O)C2=O)cccc1
93.89,Cc1nn(C)c2nc(C)cc(C(N(CC3)CC3(CC(N3)=O)C3=O)=O)c12
123.24,CCC(c1ncnn1CC)NC(Cc1cscc1)=O
154.34,Cc1cccc(CCSc2nnc(CNC)n2C)n1
5.47,O=C(Cc1nc(cc(cc2)Cl)c2[nH]1)NCC1OCCNC1
92.32,C[C@@H]([C@H](C(N(CC1)CCC1(CC1)CN(CCc2ncccc2)C1=O)=O)N)O
64.8,Cc1cc(C(N(CCC2)CC2c2nn(CC(O)=O)cc2)=O)c(C)o1
81.44,Nc1nccc(C(CC2)CCN2C(C2C3(CC3)C2)=O)n1
174.4,CN(C)[C@H](C[C@H]1CO)CN1C(Nc1cccc(F)c1F)=O
88.36,Cc1cnc(CN(C[C@@]2(C3C4C(N(C5)CC5O)=O)O[C@H]4C=C2)C3=O)cn1
97.25,CCOCc1nc(CC(N)=O)nn1-c(cc1)cc(F)c1F
111.63,O=C(C(CC1)CCN1C1CCCCC1)NCc1nc(-c2ncccn2)no1
117.13,Cc1c(C)nc(cc(cc2)C(NCCc3nc(CCCC4)c4c(C)n3)=O)c2n1
93.9,CCOC(N(CC1)CCC1N(CCN(Cc1ccccc1)C1)CC1O)=O
95.03,COCCn1c(CCn2c(-c3nn(CCCNC4)c4c3)ncc2)nnc1
89.63,COc1cccc(-c2n[nH]c(C(N[C@@H](CNCC3)[C@H]3O)=O)c2)c1
67.78,CCCN(Cc1nccn1C)C(Nc(ccc(OC)c1)c1OC)=O
265.08,CN(C)c1nc(-c2cccc(CO)c2)nn1Cc1ccccc1
110.07,CC(C=C(C)N1)=C(C(NCCSc2nccn2C)=O)C1=O
83.63,Cc1noc(CN(C)C(c(cc2)ccc2-c2ncc(CSC)cc2)=O)c1
93.84,CN(C)S(N1CCC(C2)(CN(C/C=C/c3ccccc3)C2=O)CC1)(=O)=O
97.15,CN(CC1OCCCC1)C(c1cc(-c2nc3ccccc3cc2)ccc1)=O
81.3,OC(C1CC1)c1nn(CCN(C2)C(c3c4OCCOc4ccc3)=O)c2c1
146.25,CS(NCCC(N1Cc(cc(cc2)Cl)c2OCC1)=O)(=O)=O
87.48,CCC(Cn1nc(CCSC)nc1-c(cc1)cc2c1OCCO2)O
85.28,CSCc1ccc(C(N2[C@@H](CC3)CN(Cc4cnccc4)C[C@@H]3C2)=O)o1
87.06,Cc1nnc(Cc(cc2)ccc2NC(N(CC2)CCN2c2ncccc2)=O)[nH]1
98.31,O=C(CCc1nc(-c2ccccc2)no1)N(CCCC1)C1c1cnccc1
99.47,CC(C)Cc1cc(Cn2c(-c3nn(CCNC4)c4c3)ncc2)no1
101.34,CC(C)c(cc1)nnc1-c1cccc(C(NCCCN(C=CC=C2)C2=O)=O)c1
94.32,COc1cccc([C@@H](CN(C2)C(CCCc3c[nH]nc3)=O)[C@H]2N)c1
103.73,O=C(c1cnc(-c2cnccc2)nc1)N(CC1)CCC1c1ccncc1
100.54,CC(C)Oc1cccc(NC(N2[C@@H](CC3)C[C@H]3C2)=O)c1
108.1,CCCc1cc(-c(cc2)ccc2C(NC(CO)C(C)C)=O)nc(C)n1
108.54,CC(C)(CN(C1)C(c(ccc(OC)n2)c2OC)=O)C1(C)O
103.01,CC(C)(C1)Oc2c1cc(CN1CCN(Cc3nccn3C)CC1)cc2
177.15,CO[C@@]1(CC[C@H](C2)OCC3CC3)[C@H]2N(Cc2cncs2)CC1
97.23,CCc1nc(C)cc(-c(cc2OC)cc(OC)c2OC)n1
107.25,CN(C(N1[C@@H](CS(C2)(=O)=O)[C@@H]2N(CCC(O)=O)CC1)=O)c1ccccc1
114.11,CCCN(CC1)[C@H](CS(C2)(=O)=O)[C@H]2N1C(Cc1noc2c1cccc2)=O
76.96,Cc1nnc(CCNC(C2(CCCC2)c(cc2)cc(OC)c2OC)=O)s1
83.35,COc1c(CN(CCC2)CCC2N)cc(CCC2)c2c1
94.33,Cc1nonc1C(CCC1)N1C(c1cn(-c(cccc2)c2OC)nc1)=O
82.4,CCN(CC1CCOCC1)C(c1cc(-c2nc(C)cc(C)n2)ccc1)=O
98.7,Cc1nc2ccnn2c(NCCCNc2cnccc2)c1
99.74,CCC(c1nc(C)no1)NC(Nc(cc(cc1)N2CCOCC2)c1Cl)=O
99.65,COc1cccc([C@@H](CN(C[C@H](CC2)CC[C@H]2N)C2)[C@H]2C(O)=O)c1OC
107.71,CCN(CC(c1cc(O)ccc1)O)C(c1c(C)nc(N(C)C)nc1)=O
104.31,Cc(nc1)nc(O)c1C(N(CC1)CCC11N(C)CCCNC1=O)=O
88.64,CC(C)(C)c1noc(CNC(C2C(c3ccccc3)=C2C)=O)n1
100.11,O[C@H](C1)C[C@H]1C(c(cc1)cc2c1OCC2)NC(C1CCCC1)=O
85.78,COc1cc(C(N(CC2)CCC2(c2cnccc2)O)=O)cc(OC)c1
93.28,CCC(Nc(cc(cc1)NC(NCCn2ncc(Cl)c2)=O)c1OC)=O
101.36,CC(C)c1noc(C(N(C)Cc2csc(-c3ccccc3)n2)=O)c1
96.26,Cc1csc(CN(C)C(c(cc2)ccc2-c2nccnc2N(C)C)=O)n1
105.18,Cc(s1)ccc1S(N(CC1)[C@@H]2[C@H]1CNC2)(=O)=O
114.4,Cc1c(CNC(c2c3nc(C)cc(C(F)(F)F)n3nc2)=O)nc[nH]1
200.14,CN(Cc1n[nH]c2c1CCCC2)C(c1cc(Cl)c[nH]1)=O
174.8,CC(C)Cn1c(CNC(CC2COCC2)=O)cnc1
100.7,CN(Cc1cc(-c2ncccc2)no1)C(CC(CC1)c2c1cccc2)=O
90.36,O=C(CC(CC1)c2c1cccc2)NCc1cn(cccn2)c2n1
90.75,Cc1c(C)n(CCC(NC(CC2)CCN2c2cc(C)ccc2)=O)nc1C
104.11,CN1C(CCC(NCc2cnc(-c(cccc3)c3OC)s2)=O)CCCC1
71.32,CC1(C)N(C)CCC1CN(C)Cc(cc1)cc(C(O)=O)c1OC
87.7,Cc(nc1)cnc1C(N(C[C@H]1CCN(C)C2)C[C@]12C(O)=O)=O
102.43,CN(Cc1nc(-c2cnccc2)no1)C(c1cc(cc(cc2)OC)c2n1C)=O
90.74,CCNC(C(CC1)CN1C(Nc1cc(C(N2CCCCC2)=O)ccc1)=O)=O
107.76,CN(CC1CCOCC1)C(C(O)=O)c(cc(cc1)Cl)c1OC
92.46,OCC1N(CCNC(c2cc(Cn3nccc3)ccc2)=O)CCCC1
91.87,O=C(c1csc(-c2cccs2)n1)N(CCC1)CC1c1nc(cccc2)c2[nH]1
81.99,CCOc1c(CNC(c2c(C)nc(N(C)C)nc2)=O)cccn1
176.21,OCCn1nc(C(CCC2)CN2c2ncnc3c2cc[nH]3)cc1
101.64,CC(C)N[C@H](CC1)[C@H]1NC(CN(C)Cc1ccc(C)cc1)=O
59.56,CN(C)S(N1CCN(Cc2cnc(-c3ncccc3)nc2)CC1)(=O)=O
75.71,CN(C)c(nc(NCCCOC1CCCC1)nc1)c1F
106.58,CN(c(cccc1)c1C(N(Cc1noc(C2OCCC2)n1)C1)=O)C1=O
88.09,Cn1c(C(C(N2CC(COc3cccc(F)c3)CCC2)=O)=O)ccc1
93.51,CC(C)c1cc(CNC(CN(C=Nc2c3scc2)C3=O)=O)no1
91.32,CC(N[C@@H](CN(C1)C(c(cc2)cc3c2OCC3)=O)[C@H]1c1ccc(C)o1)=O
145.71,OC(C1)CC1C(c1cc2ccccc2nc1)NC(c1nccnc1)=O
63.91,Cc1csc(CCCNC(c(cc2)ccc2-c2ncnc(N(C)C)c2)=O)n1
113.62,O=C([C@@H](C1)CNC[C@H]1C(N(CC1)CCN1c1ccncc1)=O)N1CCCC1
112.75,CC(C)(C)n(cc1)cc1C(N(CC1)CC1c(cc(cc1)OC)c1OC)=O
99.89,OCc1ccc(CC(N(C[C@@H]2C(O)=O)C[C@@H]2c(cc2)ccc2F)=O)cc1
82.19,CCN(CC)C([C@H](C1)N(C)C[C@@H]1NC(c1cc(cc(cc2)OC)c2[nH]1)=O)=O
100.34,Cc1nc2ccnn2c(NCCCc2nnc(N)s2)c1
94.43,CCC[C@@H](CN(C1)S(c2c(C)onc2C)(=O)=O)[C@H]1N
91.15,CN(Cc1c(C2)cccc1)C2C(N(Cc1ncccc1)C1CCCCC1)=O
84.26,CC(Cc1nccnc1)N(C)C(c1cc(CCCCC2)c2s1)=O
116.02,O=C(c1cocc1)N(CCC1)CC1c1nccn1CC1CC1
83.1,Cc1c(CCNC(C(CC2)CCN2C(COC)=O)=O)scc1
88.99,O[C@H](C[C@@H](CN(C1)C(CCc(cc2)ccc2-c2ccccc2)=O)[C@@H]1C1)[C@H]1O
83.81,O=C(CC1OCCNC1)NCc1cc(-c2ccccc2)ccc1
68.32,COc1c(CN(CCC2)CC2c2ccnn2CC(O)=O)c2ccccc2cc1
79.19,CC(C)c1noc(C(CC2)CCN2C(c2noc(-c3ccccc3)c2)=O)n1
104.45,OC1(CNCc2cccc(OCc3ccccc3)c2)CNCCC1
99.2,CCc1cc(NCC(COc2ccc(C)cc2)O)ncn1
110.18,Fc(cc1)ccc1-c1nc2ccnn2c(NCc2n[nH]c(C3CC3)c2)c1
98.89,Cc1c(CN2C[C@H](CO)[C@H](CN3CCOCC3)C2)[nH]c(cc2)c1cc2Cl
93.39,COc1ccc(C(N(CCC2)CC2(CC2)CN(CCc3c[nH]cn3)C2=O)=O)o1
94.43,Cc1c(CN(C)CC2CCN(CCOC)CC2)[nH]c(cc2)c1cc2F
114.16,CCn1nc(CC(C)C)cc1C(N(C)Cc1cccnc1Cl)=O
103.37,CC(C)c1noc([C@H](CCC2)N2C(c(cc2)cc3c2nc(CCOC)o3)=O)n1
97.36,Cc1cc(C)nn1-c1cccc(CN(CC2CC2)CC2OCCC2)c1
69.6,CN(C)c(cc1)ccc1C(N[C@@H](COC1)[C@H]1N1CCOCC1)=O
118.69,CN1CCC(Cc2noc(C3(CC3)c(cc3)ccc3F)n2)CC1
107.81,Cc1c(CC(NC[C@@H](CC2)Oc3c2cccc3)=O)c(C)nn1-c1ccccc1
108.33,CC(C)N(CCC1)CC1C(NCC1(CCN(C)CC1)c1ccccc1)=O
98.64,CN(CC(C1)(CC2)CCN2C(Cc2cccc(SC)c2)=O)C1=O
84.25,CC(c1nnc(N)s1)NC(c(cc1)cn2c1nc(C)c2)=O
87.55,Cc1nccn1CC(CCC1)CN1C(CCc(cc1)cc2c1OCO2)=O
87.77,Cc(cc(cc1)C(N(CC2)CCC2(CC2)CN(CC(N)=O)C2=O)=O)c1OC
104.18,OC(CCCC(N1CC(CN2CCCCC2)OCCC1)=O)=O
98.67,CCCCN(CC(CCC1)(CC2)CN1C(c1ccc(OC)o1)=O)C2=O
214.77,CCc1nc(CNC(N(C)Cc2cc(C)ncc2)=O)no1
108.21,O=C(c(cc1)cc2c1OCO2)N(C[C@H]1CC2)C[C@H]2N(CC2CC2)C1=O
115.91,Cc1cccc(OC(C2)CN2C(C(CC2)CS2(=O)=O)=O)c1
85.44,Cc(cc(cc1)Cl)c1NC(N1CCN(CC2CN(C)CCC2)CC1)=O
82.3,COc1cc(OC)c(CC(N(CC2)CCC2C(Cc2ccccc2)O)=O)cc1
62.25,CC(CC1)=CCN1C(Nc(cc(cc1CC2)F)c1NC2=O)=O
122.01,COCC(CC1)CN1C(C1(CC1)c(cc1)ccc1Cl)=O
123.51,CN(C)c(cc1)ccc1C(N1C(CC(O)=O)COCC1)=O
101.73,O=C(CCC(CCC1)CN1C(NCc1ccco1)=O)Nc(cccc1)c1F
110.29,O[C@@H](CCNC1)[C@@H]1NC(c(cc1)cc2c1[nH]c(C(F)(F)F)n2)=O
86.77,Cn1c(C(C(N(CCN2c3cccc(Cl)c3)CC2=O)=O)=O)ccc1
127.84,CCN([C@@H](COC1)[C@H]1O)C(c(cc1)ccc1-c1cccc(C(F)(F)F)n1)=O
97.8,CCNC(c(cc1)ccc1-c(cc1)cc2c1OCCO2)=O
106.02,O=C(CC1)N(Cc2nnc3n2cccc3)CC11CCNCC1
112.27,COC1=CC=CN(Cc(cc2OCOc2c2)c2Cl)C1=O
85.59,CO[C@@H]([C@H](CC1)C2)[C@@H]1CN2C(c(cc(cc1)S(N)(=O)=O)c1OC)=O
100.18,O[C@@H](COC1)[C@H]1N(CCC1)CCN1C(CCc1nn(CCCNC2)c2c1)=O
83.1,Fc(ccc(CN1[C@@H](CC2)CN(Cc3cnccc3)C[C@@H]2C1)c1)c1F
113.13,OC(C(CC1)CCN1C(c1c(C2CC2)ocn1)=O)(c1ccccc1)c1ccccc1
81.35,CN(C)c1ccc(CC(N2CC(C3CC3)OCC2)=O)cc1
96.95,O=C(C(c1cnccc1)N1CCOCC1)NCCc1nc(-c2ccccc2)no1
108.11,CCn1c(C(CC2)CCN2c2nccs2)nnc1Cn1ncnc1
96.03,CCn1nc(CNC(CCc2nc(-c3ccccc3)no2)=O)c2c1cccc2
89.98,CCCn1ncnc1C(C)NC(C(CC1)CCN1C(C1CC1)=O)=O
71.65,O=C(Nc1cccc(-c2cscn2)c1)N(C[C@H]1CCC2)C[C@H]2NC1=O
43.26,CC(N=C(CCNC(Cc(cc(cc1)OC)c1OC)=O)N1)=CC1=O
104.1,CCCCn1nc(C2CCCC2)nc1[C@H](Cc(cc1)ccc1O)N
93.06,Cc1ccc(CC2(CC2)NC(c2cnc(N)s2)=O)cc1
104.1,CC(C)C(NC[C@H](C[C@@H](C1)F)N1C(CS(C)(=O)=O)=O)=O
94.35,O=C(c(sc1cccc(F)c11)c1Cl)N1[C@@H](C2)CN[C@@H]2C1
71.39,CCc(cccc1)c1C(N(CCN1c(cccc2)c2OC)CC1=O)=O
69.5,O=C(CCCn1ncnc1)N(CC1)CCC1c1nc(-c2ccccc2)no1
83.44,O=C(NCc1ccco1)N(CCC1)CC1c1nccn1Cc1ccncc1
99.03,N[C@H](CC1)CC[C@H]1n1nnc(C(NC(C2)COc3c2cccc3)=O)c1
86.71,COc(cccc1CN2C[C@H](CO)[C@H](CN3CCCCC3)C2)c1OC
112.0,CC(Cn1ncnc1)NC(c1cc(-c(cc2)nnc2N2CCCC2)ccc1)=O
89.4,CCC(C(N(Cc1c(C)ncs1)Cc1ccccc1)=O)n1nccc1
92.98,Cc1noc(C)c1NC(N(CCC1)C1c1nc(cc(cc2)F)c2[nH]1)=O
94.76,O=C(c1cc(-c(cc2)cc3c2OCO3)ccc1)NCC1OCCC1
81.25,OC1(CNC(c2cccc(-c3cccc(OC(F)(F)F)c3)c2)=O)CNCC1
93.99,CN(Cc1cccc(SC)c1)C(C(c1cnccc1)N1CCCC1)=O
108.85,CCNC([C@H](C1)N(Cc2ccc(C)o2)C[C@H]1NC(c1ccc(C)s1)=O)=O
229.77,CCc1nccn1CCCNC(N(CC1)C[C@@H]1O)=O
82.42,Cc1cc(C(N(C)Cc2c(C)onc2C)=O)c(C)o1
64.46,O=C(C(Cc1c2cccc1)NS2(=O)=O)NCCCN(C=CC=C1)C1=O
88.7,C[C@H]1O[C@@H](C)CN(Cc(cc(cc2)Cl)c2OCCCn2cncc2)C1
101.94,O[C@@H](CN(Cc1ccc(cccc2F)c2n1)CC1)[C@H]1NC(c1ccncc1)=O
97.25,O=C(c1ncccc1)N1C[C@H](CC2)N(Cc3cc4nsnc4cc3)C[C@H]2C1
97.88,Cc1cc(C)nn1-c(cc1)ccc1C(NCc1c2ncccn2nc1)=O
84.21,CCN(C1)CC2(CCN(Cc3nc(C(OC)=O)co3)CC2)CC1c1ccccc1
146.38,OCc(cc1)ccc1O[C@@H](COCC1)[C@H]1NC(CN1CCCCCC1)=O
104.45,O=C(C(CC1)CS1(=O)=O)NCc1nn(CCN(C2)C3CCCCC3)c2c1
92.91,Cn1nccc1C(COC)NC(C(NN1c2ccccc2)=CC1=O)=O
33.07,C[C@H]1N(Cc(ccc(-c2cc(CO)ccc2)c2)c2Cl)CCC1
101.5,COCCN(CC1)[C@H](CS(C2)(=O)=O)[C@H]2N1C(COc1ccccc1)=O
71.13,COc(c(CN1CCNCCC1)c1)cc(SC)c1OC
89.87,Cc(ccc(C(F)(F)F)c1)c1C(N(C)[C@H](CCCC1)[C@H]1O)=O
91.95,CN(C)Cc(cc1)cnc1-c1cccc(C(N(C2)CC2c2cnccc2)=O)c1
98.54,CN(CC1)[C@H](CS(C2)(=O)=O)[C@H]2N1C(c1cnc(N2CCOCC2)nc1)=O
78.56,CCn1nc(CO)c(C2)c1CCN2C(c1cc(-c(cncc2)c2N)ccc1)=O
82.48,C[C@](CCN(C1)C(CN(CC2)CCC2c2ccccc2)=O)([C@@H]1O)O
84.39,CC(C1)Oc2c1cc(CNC(c1cccn1C)=O)cc2
38.73,Cc1c(N(C)C)nc(-c2ccc(CN(C)C)cc2)nc1
95.62,OCC(C1)COCCN1C(CCNC(c(cccc1)c1F)=O)=O
101.39,O=C(CN(C=CC(N1)=O)C1=O)NCCc1nc(cccc2)c2s1
89.64,CN(C)C(N(CCC1)CC1C(N(CC1)CCN1C(c1ccc[nH]1)=O)=O)=O
157.25,Cc1ccc(C(CNC(c2c(n(C)cc3)n3nc2)=O)N2CCOCC2)o1
114.47,COC(CC1)(CCN1C(CN(CC1(CCCC1)C1)C1=O)=O)c1ccccc1
123.99,Cc1c(C(NCc2noc(C3CC3)n2)=O)scc1
106.68,CC(C)NC([C@H](C1)N(Cc2cscc2)C[C@@H]1NC(C1CCCCC1)=O)=O
96.58,NC(N(CCC1)CC1C(N(CC1)CCN1C(C1)Cc2c1cccc2)=O)=O
104.58,CCCn1ncc(C(N(C[C@@H]2C(C)C)C[C@@H]2NS(C)(=O)=O)=O)c1C
92.45,Cc1nc2ccnn2c(N2CCN(CCc3ccccc3)CC2)c1
85.6,O=C(C(C1)CN(C2CC2)C1=O)NCCCn1nncc1
158.41,O=C(c1csc(-c2ccccc2)n1)N(CCC1)CC1c1nocn1
124.25,CC(N[C@@H](CN(C1)C(CCC(F)(F)F)=O)[C@H]1c(cc1)ccc1OC)=O
104.21,Cc1c(C(N[C@@H](COC2)[C@H]2N2CCCC2)=O)nco1
98.55,CC(C)[C@@H](CN(C1)C(CCc(cccc2)c2OC)=O)[C@H]1NC(N(C)C)=O
93.31,CC(C)=CCO[C@@H](CCOC1)[C@@H]1NC(c(cccc1)c1-n1ncnc1)=O
99.85,Cn1c(C(CC2)CCN2C(Cc2cnccc2)=O)nnc1CN1CCCCC1
84.83,CC(C)n1ncc(C(NC(C(C2)CC2O)c2cc3ccccc3nc2)=O)c1
93.23,CN(C)C[C@H](C1)[C@@H](CO)CN1C(c1ccc(COC)s1)=O
87.9,O=C(Cn1nnnc1C(c1ccccc1)N1CCOCC1)NCCF
111.29,CCCc1nc(C(N(CC2)CCC2C(c2cccs2)O)=O)cs1
77.24,O=C(c1cccc(C(F)(F)F)c1)N1C(CN2CCCC2)CCCC1
78.67,Fc1c(N(CC2)CCC2c2nnc(Cn3ncnc3)n2C2CC2)nccc1
82.14,Cc(n(C)cc1)c1C(N1CCC(CCn2nccc2)CC1)=O
91.79,CC(C1=CCCCC1)NC(C1CCN(Cc2ccco2)CC1)=O
85.7,Cc1c(CN(Cc2ncccc2)C(C2CCNCC2)=O)scc1
93.76,CCN(CC)C([C@H](C[C@H](C1)NC(c2ccc(CO)o2)=O)N1C1CCCC1)=O
91.2,CC(N(CC(N(C)Cc1noc(C2CCCC2)n1)=O)c1c2cccc1)=CC2=O
86.13,O=C(c1c(CCCC2)c2cs1)N(CCC1)CCN1c1ncccn1
88.05,CC(c1cc(CC(N2CC3(COCC3)CCC2)=O)cs1)=O
96.14,NC([C@H](CCC1)N1C(COc(ccc(F)c1)c1F)=O)=O
92.07,O=C(CCC1CCN(Cc2ncccn2)CC1)Nc(cc1)cc(Cl)c1F
105.74,CCc(nc1)ncc1C(NC(CCC1)c2c1sc(C)n2)=O
109.12,Cn1nc2c(S(N[C@@H](CNC3)[C@H]3OC)(=O)=O)cccc2n1
100.78,Cc(cccc1)c1-c1noc(CCCC(N(CCOC2)CC2O)=O)n1
89.71,O=C(C(C1)CN(Cc2cnccc2)C1=O)NCc1coc(-c2ccccc2)n1
55.02,Cc1c(CCN(C)C(c2cc(-c(cccc3)c3OC)ccc2)=O)c(C)n[nH]1
106.64,Cc1c(CCC(NCc2cc3nonc3cc2)=O)c(C)nn1C
53.89,CC(C)(C)n(cc1)cc1C(NCCCc1ccncc1)=O
75.82,CO[C@@H](CS(C1)(=O)=O)[C@H]1NC(c1csc(SC)n1)=O
101.14,Cc1c(C(NCc2noc(C3OCCC3)n2)=O)[nH]c2c1c(C)ccc2C
113.89,Cc1c(c(O)cc(CN(C[C@@H]2N3CCOCC3)C[C@@H]2O)n2)c2c(C)cc1
105.7,CCCn1nc(C)c(C(NC(C)c2nc(-c3ccncc3)no2)=O)c1
80.04,COc1cc(C([C@H](C2)C[C@H]2O)NC(CCN(CCC2)C2=O)=O)cnc1
90.09,Cc1nc2ccnn2c(NCC2OCCNC2)c1
82.88,Cc1cccc2c1nc(CCN(C)C(c1cccn1C1CC1)=O)[nH]2
91.05,Cn(c1ccc2)nc(CN(CC3)CCC3(Cn3cncc3)O)c1c2Cl
115.85,Cc(n(C)nc1-c2nc(C3COCC3)no2)c1Cl
94.69,Cc1cc(NCCNc2cc(C)nc3ccnn23)ncc1
93.06,O=C(C1COCC1)NCc1nc(-c(cc2)ccc2F)cs1
97.78,CCOC(N(CC1)CCC1N[C@H](CC1)[C@H]1NC(c1c(C)oc(C)n1)=O)=O
121.41,CCOc1cccc(-c2ccc(C(CN3CCOCC3)O)cc2)c1
105.68,CC(C)C(C(N(CC1)CCC1c1ncc[nH]1)=O)c1ccccc1
84.51,Cn1c(C(CC2)CCN2C(C(C2)CN(Cc3cnccc3)C2=O)=O)nnc1
104.37,NC(CCCC1)CN1C(c1ccc(Cn2nccc2)o1)=O
97.27,O=C1N(CCCOCc2ccccc2)c2ncccc2OC1
97.31,CC(Cn1ncnc1)NC(c1cc(Cl)c(C)c(Cl)c1)=O
97.64,CC(C)(CCc1cccc(C(NC2CCN(Cc3ncccc3)CC2)=O)c1)O
94.95,Cc1cc(C(c2cnccc2)NC(C(N(C)C(N2C)=O)=CC2=O)=O)c(C)cc1
95.96,CCN(C(c1ccccc1)=NN1CC(NCCN(CCCO2)C2=O)=O)C1=O
83.67,CC(c(cc1)ccc1-c1nc(C2COCC2)no1)=O
113.0,OCC(C1)COCCN1C(CCc1cscc1)=O
99.68,O=C(NCc1nc(cc(cc2)F)c2[nH]1)N(CC1OCCC1)Cc1cscc1
83.06,CN(CC1Oc(cccc2)c2OC1)C(c(cc1)ccc1-c1ccco1)=O
104.58,O=C(c1csc(Cc2ccccc2)n1)NCCCn1ncc(Cl)c1
84.43,CCn1ncc(NC(N(CC2OCCC2)C/C=C/c2ccccc2)=O)c1
116.87,Cc1cc(C)nn1C(CC1)CN1C(C1CCN(Cc2ccco2)CC1)=O
113.98,CCc1nc(CCNS(c2cc(C(N(C)CC)=O)ccc2)(=O)=O)cs1
95.6,CN(Cc1nc(ccc(F)c2)c2[nH]1)C(c1cc(cc(cc2)OC)c2n1C)=O
86.28,CC(C)Cc1nn(C)c(C(N[C@@H](CC2)[C@@H]2NC2CCCCC2)=O)c1
108.16,CS(NCCC(N(C[C@H](CC1)C2)[C@@H]1CN2C(c1cnccc1)=O)=O)(=O)=O
91.97,CC(C)n1c(CCNC(C(C2)COc3c2ccc(OC)c3)=O)nnc1
0.47,Cc1c(C(N(Cc2ncccc2)C2CCCCC2)=O)n(cccn2)c2n1
